id,matricula,marca,modelo,nSerie,ano,tipo,kmsAtuais,horasAtuais,empresaId,estaleiroId,notas,proximaRevisaoKms,proximaRevisaoHoras
7fbd9dfd-f73d-4736-aa1b-d071bb4804f6,CA-32-HD,"Goupil","G4",VRWGWLZZZS0K00335,,G4 14kw - Cx Fixa + Plataforma Elevat�ria,0,0,E001,,"",,
809f8d6c-5744-48ab-8811-a8f97c5aa9a4,BE-40-AQ,"Goupil","G4",VRWGWLZZZP0K00047,,GOUPIL TECNO,0,0,E135,,"",,
80fc2c01-cd34-440e-a8ef-003c89e78f2f,251224,"TSM","ARIA 240",251224,,Equipamento,0,0,E198,,"",,
82cf6f43-cda6-4caa-ab17-772f75605425,72-TZ-38,"Goupil","G4",VRWGWMZZZH0L00450,,Equipamento,0,0,E032,,"",,
82eefe79-09ae-4f86-9218-88834a734f63,53-TS-61,"Goupil","G4",VRWGWMZZZH0L00262,,Equipamento,0,0,E024,,"",,
842c1d75-977c-485b-862c-b21a4cc56f10,93-RO-00,"Goupil","G3",VRWG3LBACG0000058,,Equipamento,0,0,E084,,"",,
8452320d-95a0-486d-a31c-bf384938d305,53-TS-58,"Goupil","G4",VRWGWMZZZH0L00256,,Equipamento,0,0,E024,,"",,
85356699-7804-4828-bdd6-7a743fae0607,CA-00-DC,"Goupil","G6",VRWG6MZZ0S0K00046,,Caixa RSU,0,0,E005,,"",,
853daca2-9128-49c4-a3f5-e9934f633dba,BN-81-JV,"Goupil","G4",VRWGWLZZZN0K01782,,G4 14KW +TECNO,0,0,E021,,"",,
859e3a8e-781e-49d5-9567-b264d6838a7e,VRWGWMZZZN0K00110,"Goupil","G4",VRWGWMZZZN0K00110,,Equipamento,0,0,E068,,"",,
860244be-9890-4723-9d6a-f5c4e2152c5f,BF-55-GV,"Goupil","G4",VRWGWMZZZP0K00718,,Equipamento,0,0,E069,,"",,
86d855f4-4fac-4e71-8507-2521fc10152e,AL-57-TU - 742,"Goupil","G2",VRWG2MZZZM0L00158,,Equipamento,0,0,E009,,"",,
87d38107-695a-42ca-ba1f-fdd37016ba98,BG-55-GH,"Goupil","G2",VRWG2MZZZP0L00045,,Equipamento,0,0,E097,,"",,
88478093-0134-46fe-9e79-064635dbd95f,14-HR-61,"Goupil","G3",VRWG3SB4C90000092,,Equipamento,0,0,E081,,"",,
88a71067-0bb3-45aa-8fb3-9e3db26c1328,BO-92-BC - 803,"Goupil","G4",TAPPWMZZZR0K00607,,G4 14 KWH CB,0,0,E009,,"",,
88e2279f-81a6-4296-8496-73e9705883e1,16-UA-72,"Goupil","G4",VRWGWMZZZH0L00567,,Equipamento,0,0,E042,,"",,
899f8259-d53d-49fd-9271-72c3476d912c,24231258,"TSM","ARIA 240",24231258,,Equipamento,0,0,E155,,"",,
89b9f7c1-ddea-4020-81a4-db92510d774d,BZ-42-VV,"OHM","S35",LA9CBC2B1SBALZ030,,Gancho + Caixa,0,0,E141,,"",,
8a7e88e0-d427-40b8-b1fb-336869cb801f,67-TN-81  - 734,"Goupil","G4",VRWGWMZZZH0L00209,,Equipamento,0,0,E009,,"",,
8b2c0d51-5829-47ec-b7ef-bba53b8549ff,AT-22-IE,"Goupil","G4",VRWGWMZZZM0K02439,,Equipamento,0,0,E001,,"",,
8b70b803-5a7e-4996-9a98-71ca1649ab6c,BV-67-ED,"Goupil","G4",TAPPWMZZZR0K01117,,G4 14kw - Hidrolimpiador eletrico,0,0,E185,,"",,
8c405e50-e333-45ce-83c7-6658734bc8c7,AV-60961,"Grau","REBOQUE",VS9UCK1ERPV094355,,Equipamento,0,0,E128,,"",,
8cfaa5ac-b4bb-4331-8a91-38c6fcae914d,BB-42-JZ,"Goupil","G4",VRWGWMZZZN0K00846,,Equipamento,0,0,E125,,"",,
8e0359d3-fec1-451b-b88c-4357e992ff82,AH-63-VG,"Goupil","G4",VRWGWMZZZL0K00842,,Equipamento,0,0,E090,,"",,
8e37b020-456e-466e-b03b-bbf23ae3174f,22492828,"TSM","ARIA 240",22492828,,Equipamento,0,0,E095,,"",,
8e924f1d-1423-4896-88c2-30a23c22ced3,AI-40-XS,"HAKO","1650",WHW14911510229100,,Varredora,0,0,E087,,"",,
8f2d9873-3dba-40ab-b5ef-26b4f65720a2,BG-54-GH,"Goupil","G2",VRWG2MZZZP0L00100,,Equipamento,0,0,E097,,"",,
8f77bfa9-5a0c-463c-b1fe-1ab91a483884,CG-03-AO,"RASCO","LYNX Electric 2000",V39LBA0BBS0WB4074,,Equipamento,0,0,E007,,"",,
90633d8a-9aad-4cf1-8356-a4cd0dd8a62b,CH-28-LN,"GOUPIL","G6",VRWG6MZZZL0K00064,,G6 28.8 kw - Cx RSU - TECAM,0,0,E163,,"",,
9095d57d-10b9-493a-aa54-71223f9a02a7,72-TZ-33,"Goupil","G4",VRWGWMZZZH0L00561,,Equipamento,0,0,E049,,"",,
90a83ceb-120a-4b32-97a9-66058aa68c25,BU-46-EQ,"Goupil","G4",VRWGWLZZZS0K00045,,Equipamento,0,0,E007,,"",,
90fbdc7b-a6f3-4351-a0ab-c039a4b2c2bf,DIVERSOS,"HAKO","1650",,,Equipamento,0,0,E007,,"",,
915168f5-dcb9-4739-84bc-c7c5f28f040b,83-IP-80,"Goupil","G3",VRWG3SB4C90000588,,Equipamento,0,0,E064,,"",,
917bbe89-4f1f-456d-ba24-3000c78a133d,BV-09-GL,"Goupil","G6",VRWG6MZZZR0K00279,,G6 28.8 kw - RSU,0,0,E135,,"",,
918d6e28-9ede-4024-8768-e032d244c364,MAT 5,"Goupil","G4",,,G4 15,4,0,0,E155,,"",,
91aeafb7-7f09-419c-9de5-deff704a2ceb,AA-42-ND,"Goupil","G4",VRWGWMZZZK0K00517,,G4 320 + HP,0,0,E062,,"",,
93de0842-0739-4954-a38c-584998f56379,20-TU-85,"Goupil","G4",VRWGWMZZZH0L00358,,Equipamento,0,0,E059,,"",,
9408e5d4-d9a1-403d-96c6-3116ac80777b,16-UA-69,"Goupil","G4",VRWGWMZZZH0L00580,,Equipamento,0,0,E031,,"",,
9635940b-7d6c-4326-a323-9a41bcadc8c9,BF-82-EZ,"Goupil","G4",TAPPWMZZZP0K00215,,G4 21 KW,0,0,E146,,"",,
974ac2cf-4ed1-44eb-884f-92edadbcb518,57-QV-71,"Goupil","G5",VRWG5HB5CF0000011,,Equipamento,0,0,E025,,"",,
977d3515-e633-4885-a328-4ef7ce4299c8,09-TX-53,"Goupil","G4",VRWGWMZZZH0L00423,,Equipamento,0,0,E054,,"",,
985f7996-1f45-4319-b9d1-3d46d5b20cae,BF-03-DN,"HAKO","1650",WHW14911531113100,,Equipamento,0,0,E007,,"",,
991cd872-d6a7-455a-a757-6679d6db6748,36-ST-17,"Goupil","G4",VRWGWMZZZG0L00060,,Equipamento,0,0,E004,,"",,
9920b166-426a-492f-8442-90de1cd3cb79,40-TN-27,"Goupil","G4",VRWGWMZZZH0L00201,,Equipamento,0,0,E051,,"",,
99421b75-f285-4c6f-ac06-a58b2c1d51f5,BE-54-FZ,"Goupil","G4",VRWGWMZZZPOK00116,,G4 ASP,0,0,E043,,"",,
99e9d326-06b5-48a2-9265-efa757600793,53-TS-60,"Goupil","G4",VRWGWMZZZH0L00258,,Equipamento,0,0,E024,,"",,
9aa22a89-bf0f-4f1d-85b9-cdad73d42ecc,40-TN-37 - 729,"Goupil","G4",40-TN-37,,Equipamento,0,0,E009,,"",,
9b540cab-3cc6-43d9-a052-e8c08c56cdf4,BF-95-HX,"HAKO","1650",WHW14911531232200,,Equipamento,0,0,E007,,"",,
9cdbfbe1-0063-407d-b099-ae562ea5d576,62-ZE-89,"Goupil","G4",VRWGWMZZZK0L00222,,Equipamento,0,0,E029,,"",,
9e203468-26fd-4737-89aa-3fbbde17eaae,90-TQ-58,"Goupil","G4",VRWGWMZZZH0L00260,,Equipamento,0,0,E017,,"",,
a05361c2-ca2e-4815-8417-4b0c88c95e4b,GX000047,"SANE","Ecoponto",GX000047,,Equipamento,0,0,E051,,"",,
a148a922-6a9b-40d9-bb58-4ace3dad6d8a,BA-25-LR,"Goupil","G4",VRWGWMZZZN0K01248,,Equipamento,0,0,E018,,"",,
a22cbc5c-e8d4-4fef-92f4-2cafbfbd494d,AL-59-TU - VE744,"Goupil","G4",VRWGWMZZZM0L00060,,Equipamento,0,0,E009,,"",,
a2dec302-48a2-4b93-98a3-11b5f8c66702,BT-49-VU,"Goupil","G4",VRWGWLZZZR0K00975,,G4L - Gancho,0,0,E185,,"",,
a304c414-ee41-417d-b939-bbce30f3a4aa,BE-27-IB,"Goupil","G6",VRWG6MZZZN0K00295,,G6 TRAT + HP,0,0,E090,,"",,
a35d7af6-c185-464c-a46b-fb235faa5d8a,22-TN-99,"Goupil","G4",VRWGWMZZZH0L00137,,Equipamento,0,0,E066,,"",,
a3aa07bd-c99a-4269-b43e-9c12bf2f7a25,BJ-62-QO,"Goupil","G4",TAPPWMZZZP0K01071,,Equipamento,0,0,E157,,"",,
a443b27d-a0cc-421d-85ac-ff4408f3fc95,67-TN-83 - 736,"Goupil","G4",VRWGWMZZZH0L00211,,Equipamento,0,0,E009,,"",,
a7d92f5b-4d28-4010-bf46-7da80e72cbfb,63-TX-69,"Goupil","G4",VRWGWMZZZH0K00628,,Equipamento,0,0,E084,,"",,
aaad7f2f-653e-4746-91a6-20a3cc672ff6,64-RF-08,"Goupil","G3",VRWG3LBACF0000271,,Equipamento,0,0,E011,,"",,
acd48add-0f31-4518-8cf0-edfc3901a2ca,96-QS-00,"Goupil","G5",VRWG5HB5CF0000009,,Equipamento,0,0,E009,,"",,
add238e0-2660-4569-bbee-a44fcf4a4302,05-ZC-69,"Goupil","G4",VRWGWMZZZK0L00195,,Equipamento,0,0,E004,,"",,
aee41294-73ff-4c37-876d-8ac47381f6e5,BX-67-UT,"Goupil","G6",VRWG6MZZ1S0K00069,,G6 28.8 kw - Cx Basc,0,0,E135,,"",,
b013bce8-38b4-4d07-ab35-2de04f6e92ed,92-RO-96,"Goupil","G3",VRWG3LBACG0000071,,Equipamento,0,0,E099,,"",,
b05db2df-98f7-47ea-af6e-e9ab81b2c41b,BV-10-GL,"Goupil","G6",VRWG6MZZ4S0K00017,,G6 28.8 kw - Cx Basc,0,0,E067,,"",,
b18ec4ff-9ba9-4361-9f7a-b87d87c849ea,BF-66-SR,"Goupil","G4",TAPPWMZZZP0K00709,,Equipamento,0,0,E179,,"",,
b1ca53ff-04a2-44bf-abbe-68f253244fff,20-TU-82,"Goupil","G4",VRWGWMZZZH0L00355,,Equipamento,0,0,E059,,"",,
b1da6009-c56f-43e4-b733-5a0fef2dc3aa,40-TN-28,"Goupil","G4",VRWGWMZZZH0L00202,,Equipamento,0,0,E051,,"",,
b224ae49-d298-47fa-bcc4-04452eb4814e,BE-32-CJ,"Goupil","G6",VRWG6MZZZN0K00297,,G6 TRATORA,0,0,E090,,"",,
b2a933a9-aa56-4a98-8266-1184c7958b31,36-ST-16,"Goupil","G4",VRWGWMZZZG0L00067,,Equipamento,0,0,E004,,"",,
b2c7379e-8765-4058-b36f-6ea11310554e,CB-38-UA,"Goupil","G2",VRWG2MZZZS0L00160,,Equipamento,0,0,E041,,"",,
b311472b-f7e7-4475-80a7-158b6a7f0e96,42-ZM-93,"Goupil","G4",VRWGWMZZZK0L00323,,Equipamento,0,0,E039,,"",,
b3e6110f-e737-4b4c-b48b-5630011b1074,25251627,"TSM","ARIA 240",25251627,,Equipamento,0,0,E198,,"",,
b62caf49-79bc-4911-9652-e19138c8065f,CA-33-HD,"Goupil","G4",VRWGWLZZZS0K00332,,G4 14kw - Cx Fixa + Plataforma Elevat�ria,0,0,E001,,"",,
b828151d-9468-4763-aa1d-473fa9fba5e5,05-ZC-81,"Goupil","G4",VRWGWMZZZK0L00196,,Equipamento,0,0,E004,,"",,
b95a2010-7c0a-4025-8fb0-d51faa27d8f4,20-TU-83,"Goupil","G4",VRWGWMZZZH0L00356,,Equipamento,0,0,E059,,"",,
b983a15d-10e1-4325-b37e-452224b1568f,09-TX-61,"Goupil","G4",VRWGWMZZZH0L00427,,Equipamento,0,0,E059,,"",,
ba35d383-76a6-4402-8988-138bb0699d0d,BD-70-VO,"Goupil","G6",VRWG6MZZZN0K00032,,G6 + RSU Tecno,0,0,E120,,"",,
ba3a778e-7618-45d6-87cc-a1c0ba5118ea,90-TQ-62,"Goupil","G4",VRWGWMZZZH0L00238,,Equipamento,0,0,E016,,"",,
bac4d100-efc5-4ad3-96d7-b2795b8e7671,BP-01-PA,"Goupil","G4",VRWGWLZZZP0K00584,,Equipamento,0,0,E046,,"",,
bad8e4d3-8898-4c13-8602-c03cfbff2ff4,23201473,"TSM","ARIA 240",23201473,,Equipamento,0,0,E096,,"",,
bb6ee84a-4fd8-4d2c-a7f3-0e8d287452e0,09-TX-54,"Goupil","G4",VRWGWMZZZH0L00422,,Equipamento,0,0,E032,,"",,
bbc75aa2-2101-441d-b68c-89e43d1d64fd,BP-93-QT,"Goupil","G6",VRWG6MZZZR0K00008,,Equipamento,0,0,E173,,"",,
bc50ed44-0329-4ccd-b02a-6a8339e50fad,AL-61-TU - VE746,"Goupil","G4",VRWGWMZZZM0L00057,,Equipamento,0,0,E009,,"",,
bd184e58-d8b4-47db-acf5-f3928d7a362b,BN-85-VA,"HAKO","650",WHW14701541442400,,Equipamento,0,0,E054,,"",,
bdbbbbdf-9fa0-4191-a104-979772318716,VS9UC1ER6ST094480,"SANE","REBOQUE",VS9UC1ER6ST094480,,Equipamento,0,0,E159,,"",,
be3015b6-4e81-4ace-bf7c-c3e3b9d8b539,BE-57-HG,"Goupil","G4",VRWGWLZZZPOK00050,,GOUPIL TECNO,0,0,E141,,"",,
bfbc4d8e-3e60-4810-aa9f-ba5fe6512699,BS-44-ML,"Goupil","G4",TAPPWMZZZR0K01142,,G4L - Hidrolimpiador,0,0,E185,,"",,
c0ac1bd9-162d-4b3c-ad07-e5cd3ad32436,MAT 1,"Goupil","G2",,,Equipamento,0,0,E097,,"",,
c1e5b275-0c84-4361-94d2-3140f88a75e6,AR-14-ZE,"Goupil","G4",VRWGWMZZZM0K01654,,Equipamento,0,0,E104,,"",,
c231b904-cf49-4524-a983-6fc7d8d22d71,93-TX-70,"Goupil","G4",VRWGWMZZZH0L00435,,Equipamento,0,0,E036,,"",,
c287662c-c60b-4a5e-aed1-f8806f436991,63-TX-70,"Goupil","G4",VRWGWMZZZH0L00436,,Equipamento,0,0,E010,,"",,
c327df2b-c6d4-468d-a3cc-d4dbf6f011c3,BJ-65-MX,"Goupil","G4",VRWGWMZZZP0K01051,,Chassi + Caixa Aberta,0,0,E207,,"",,
c37b75fe-d2be-44b2-ac92-d7c0ad8ac6af,VRWG2MZZZN0L00082,"Goupil","G2",VRWG2MZZZN0L00082,,Equipamento,0,0,E097,,"",,
c3d8f764-a58a-4e4a-a697-00c86f2e3c5b,BO-97-SF,"Goupil","G4",VRWGWLZZZR0K00589,,G4L 14kw,0,0,E009,,"",,
c47805dc-25de-4d61-b034-99a13c71c179,GX000048,"SANE","Ecoponto",GX000048,,Equipamento,0,0,E051,,"",,
c499884d-1566-4e30-b745-7050d7ae0241,41-ZM-85,"Goupil","G4",VRWGWMZZZK0L00071,,Equipamento,0,0,E040,,"",,
c5fd5a80-b908-47b8-b6f7-d20a067cfb98,BZ-76-DP,"Goupil","G4",VRWGWLZZZR0K01124,,G4L - Cx  Basc,0,0,E040,,"",,
c62a02ee-2e70-45e0-ade2-9a1f96c01a6b,BS-45-ML,"Goupil","G4",TAPPWMZZZR0K01141,,G4L - Hidrolimpiador,0,0,E185,,"",,
c6bd6ff7-81c7-498e-9e98-58539729b9a6,BE-11-SR,"Goupil","G4",VRWGWMZZZN0K01584,,G4 RSU,0,0,E029,,"",,
c7967b7b-cb60-47f1-9bd4-0bb6a0c37e23,23-TN-00,"Goupil","G4",VRWGWMZZZH0L00140,,Equipamento,0,0,E013,,"",,
c7b08cf6-c6f4-411b-940d-789efc812da2,AV-59687,"SANE","SEMI-REBOQUE",,,Equipamento,0,0,E038,,"",,
c7e54c75-3f02-4d98-985b-23f4b14c0ef4,AS-64-SJ,"Goupil","G4",VRWGWMZZZM0K01656,,Equipamento,0,0,E105,,"",,
c854d604-3a0a-437c-9ac4-e2b82b594424,BD-66-IX,"Goupil","G4",VRWGWMZZZP0K00028,,Equipamento,0,0,E134,,"",,
c8a3c390-6244-4a2e-87fe-c9d49bb94042,09-TX-52,"Goupil","G4",VRWGWMZZZH0L00439,,Equipamento,0,0,E049,,"",,
c972c4a6-1c2c-4073-b503-9278f80dd276,26090539,"TSM","ARIA 240",26090539,,ASPIRADOR,0,0,E198,,"",,
c9c4cc4d-19d1-4bf9-88e9-524e6cb8e080,VRWGWMZZZN0K01569,"Goupil","G4",VRWGWMZZZN0K01569,,Equipamento,0,0,E063,,"",,
caf3975d-259d-4081-930c-35a0d1e16c45,72-TZ-36,"Goupil","G4",VRWGWMZZZH0L00543,,Equipamento,0,0,E067,,"",,
cc149d49-3505-41e4-a7cc-f54e12637a2a,BF-71-DM,"HAKO","1650",WHW14911531231200,,Equipamento,0,0,E007,,"",,
cc78ee36-0cd3-42ee-9c97-702605df9665,53-TS-59,"Goupil","G4",VRWGWMZZZH0L00257,,Equipamento,0,0,E024,,"",,
cddd3cd9-b0ce-48be-a8e3-8c1221cb5f8f,67-TN-82 - 735,"Goupil","G4",VRWGWMZZZH0L00210,,Equipamento,0,0,E009,,"",,
d03a195f-5d2f-4e10-89a4-04af644da0e0,BE-11-RS,"Goupil","G4",VRWGWMZZZN0K01215,,G4 14KW + RSU,0,0,E009,,"",,
d155b37a-a8e3-4217-9a74-2cadfdf0e543,AL-63-TU - VE748,"Goupil","G4",VRWGWMZZZM0L00061,,Equipamento,0,0,E009,,"",,
d1a5a476-2d04-4c5c-8181-75698d396abf,VRWG2MZZZN0L00081,"Goupil","G2",VRWG2MZZZN0L00081,,Equipamento,0,0,E097,,"",,
d2742807-0bad-448c-ba34-abcc55f2dfc0,BF-90-DR,"Goupil","G4",VRWGWMZZZN0K01214,,G4 14KW + RSU,0,0,E009,,"",,
d388184e-3da2-4cc2-8c35-7ea1cad00b08,AV-60962,"","REBOQUE",VS9UCK1ERPV094356,,Equipamento,0,0,E128,,"",,
d396f87f-df0f-4c35-8cf8-8706080a3edc,85-SX-34,"Goupil","G4",VRWGWMZZZG0L00085,,Equipamento,0,0,E099,,"",,
d3e37259-aff8-4b5a-89e1-afbc40482d14,BP-82-NQ,"Goupil","G6",VRWG6MZZZR0K00009,,Equipamento,0,0,E009,,"",,
d454cfa4-4cbd-4066-b644-d124d488fb93,BO-93-BC - 804,"Goupil","G4",TAPPWMZZZR0K00606,,G4 14 KWH CB,0,0,E009,,"",,
d52dc554-e638-4ee8-bc4f-a1970920a7b8,BF-70-SR,"Goupil","G4",TAPPWMZZZP0K00719,,Equipamento,0,0,E070,,"",,
d6afbb0a-f7e8-4f93-9632-9ba823abf62d,BF-94-HX,"HAKO","1650",WHW14911531233200,,Equipamento,0,0,E007,,"",,
d77df53c-4847-4af5-9d82-5c10cf8a44e8,93-RO-02,"Goupil","G3",VRWG3LBACG0000057,,Equipamento,0,0,E098,,"",,
d8841ec6-8291-46c6-8170-300cfdc3bc35,BG-81-TH,"Goupil","G4",VRWGWLZZZP0K00541,,GOUPIL TECNO,0,0,E055,,"",,
d8fd5371-c6cc-4c0c-b1d5-3c034ad547e0,75-UA-58,"Goupil","G4",VRWGWMZZZH0L00137,,Equipamento,0,0,E014,,"",,
d9721947-5b97-4fef-a367-ca33a88776b4,97-ZB-81,"Goupil","G4",VRWGWMZZZK0L00192,,Equipamento,0,0,E004,,"",,
db4fb096-4799-4444-b422-65f06211d70c,CI-64-LB,"GOUPIL","G4",VRWGWMZZZS0K00330,,G4 15.4kw - Cx  Basc,0,0,E208,,"",,
dcc26b26-3953-4b2a-a02c-e0bf114f13f1,93-TX-72,"Goupil","G4",VRWGWMZZZH0L00437,,Equipamento,0,0,E010,,"",,
de8b8f86-854f-457d-8901-1e09f216cca0,72-TZ-73,"Goupil","G4",VRWGWMZZZH0L00441,,Equipamento,0,0,E086,,"",,
df8653ac-240c-4825-aa28-6c66fb4e5b58,24462420,"TSM","ARIA 240",24462420,,Equipamento,0,0,E171,,"",,
e025bfd3-60f7-4ac3-9e6b-6051737213bf,85-SX-33,"Goupil","G4",VRWGWMZZZG0L00084,,Equipamento,0,0,E099,,"",,
e0832dc6-2003-40f3-a063-2043d5fdb42a,BO-74-GC - 805,"Goupil","G4",TAPPWMZZZR0K00605,,G4 14 KWH CB,0,0,E009,,"",,
e124ba2b-1b05-439a-a6d1-59e350114a51,41-ZR-25,"Goupil","G4",VRWGWMZZZK0L00413,,Equipamento,0,0,E099,,"",,
e1f011a8-f640-4eea-8508-6dbf9ba13b41,41-ZM-15,"Goupil","G4",VRWGWMZZZK0L00070,,Equipamento,0,0,E005,,"",,
e21a7ce2-fa67-4fc6-92fc-42cd543d08dd,33-ZT-34,"Goupil","G4",VRWGWMZZZK0L00112,,Equipamento,0,0,E052,,"",,
e2ea4905-c12d-412b-a51b-3c3fa293a933,BA-79-EQ,"Goupil","G4",VRWGWMZZZNOK01213,,Equipamento,0,0,E122,,"",,
e36c337d-dc91-4226-8c0a-7417f5f4a8fa,AV-36-BD,"Goupil","G4",VRWGWLZZZM0K02173,,Equipamento,0,0,E092,,"",,
e4306304-76ac-4b01-a209-ce1c71ab0101,09-TX-58,"Goupil","G4",VRWGWMZZZH0L00426,,Equipamento,0,0,E032,,"",,
e5503f6e-29d4-4622-bafe-85b9a7c23326,BE-56-HG,"Goupil","G2",VRWG2MZZZP0L00113,,Equipamento,0,0,E140,,"",,
e75f58cb-d829-4f0c-955e-a59c84eac4ab,BZ-43-VV,"OHM","S35",LA9CBC2B3RBALZ069,,Gancho + 2x Plataforma,0,0,E001,,"",,
e7b05449-7e2b-4c8f-9a96-6f374c8dc93b,AF-18-LB,"Goupil","G4",VRWGWMZZZL0L00374,,Equipamento,0,0,E087,,"",,
e991a622-05fd-4226-b061-c29e79a269c8,61-QT-80,"Goupil","G3",VRWG3SBACF0000255,,Equipamento,0,0,E149,,"",,
efaee4ab-cdea-4f34-87a7-e1a0018f30fc,80-TX-82,"Goupil","G4",VRWGWMZZZH0L00425,,Equipamento,0,0,E030,,"",,
f06275b5-3d41-40bc-bedc-1fe8d156d6c8,BF-68-SR,"Goupil","G4",TAPPWMZZZP0K00722,,Equipamento,0,0,E186,,"",,
f18c8d98-bb75-41d0-8eaa-7a082ed27c83,40-TN-33,"Goupil","G4",VRWGWMZZZH0L00213,,Equipamento,0,0,E009,,"",,
f37a440f-3aa4-449b-aa94-1d9a585a9d27,45-TT-13,"Goupil","G5",VRWG5EZZZH0K00088,,Equipamento,0,0,E021,,"",,
f3b05e29-f2ca-471e-b3bf-19be8447196e,72-TZ-34,"Goupil","G4",VRWGWMZZZH0L00555,,Equipamento,0,0,E055,,"",,
f5302e91-a5a7-47ee-a0c0-920fb521a751,AI-00-MH,"Goupil","G4",VRWGWMZZZM0L00063,,Equipamento,0,0,E091,,"",,
f5dfb3c2-7a28-411d-82d3-58e73838140c,72-TZ-37,"Goupil","G4",VRWGWMZZZH0L00570,,Equipamento,0,0,E042,,"",,
f5fd8353-fc8f-447c-b8c8-f04bb76d0173,16-UA-76,"Goupil","G4",VRWGWMZZZH0K00748,,Equipamento,0,0,E026,,"",,
f64695cf-471a-4a8c-abd9-0fa40313f721,BI-10-VM,"Goupil","G4",VRWGWLZZZP0K01053,,G4L 9kw,0,0,E153,,"",,
f65516cd-d0be-4140-a6cd-5654c74c2e21,AN-60-OZ,"Goupil","G4",VRWGWMZZZM0K00320,,Equipamento,0,0,E095,,"",,
f6e4feea-2798-4dee-9ac8-75b394c7173f,73-SF-16,"Goupil","G4",VRWGWMZZZG0L00005,,Equipamento,0,0,E041,,"",,
f73a5db8-70a4-4042-a676-62d0413df107,BM-25-AF,"Goupil","G2",VRWG2MZZZP0L00261,,G2 - 7.5 k,0,0,E109,,"",,
f73e2fba-d4dc-446a-a53b-2ba5d96846c6,BZ-79-JC,"Goupil","G4",VRWGWLZZZR0K01114,,G4L 9kw - Cx  Basc,0,0,E194,,"",,
f849fbeb-ea90-4c14-8c29-a42c9a393b76,CL-12-AZ,"OHM","S35",LA9CBC2B0RBALZ241,,OHM 3,5T 64 kWh + Cx Fixa + 1 PLATAFORMA,0,0,E051,,"",,
fa3cd5b6-d312-4018-aaa2-6d090d00befc,BB-40-EP,"Goupil","G4",VRWGWMZZZN0K01245,,Equipamento,0,0,E088,,"",,
fa4dca19-76de-420b-877e-fb7554edbcf9,90-TQ-56,"Goupil","G4",VRWGWMZZZH0L00244,,Equipamento,0,0,E076,,"",,
fc0c440f-dea8-43af-a0a3-7d52540e72c8,AL-62-TU - VE747,"Goupil","G4",VRWGWMZZZM0L00058,,Equipamento,0,0,E009,,"",,
fc5218e8-4101-4d0d-932e-9f38104fb573,BM-71-BZ,"Goupil","G4",VRWGWMZZZR0K00354,,G4 15,4 - HP,0,0,E003,,"",,
fcfb6e9f-9349-412e-9a33-11918ccea4cd,96-TZ-26,"Goupil","G4",VRWGWMZZZH0L00522,,Equipamento,0,0,E020,,"",,
fd7c3d16-72c4-4f0c-96c8-ba061024ae30,63-TX-71,"Goupil","G4",VRWGWMZZZH0L00428,,Equipamento,0,0,E030,,"",,
fd9451e7-0f8d-4b6c-b062-7d6378cf9fa2,20-TU-84,"Goupil","G4",VRWGWMZZZH0L00357,,Equipamento,0,0,E059,,"",,
fe8f6af2-0063-493c-8725-efa6516eb51b,BE-95-VT,"Goupil","G4",VRWGWMZZZP0K00210,,Equipamento,0,0,E142,,"",,
fea51f8d-9af1-4815-b478-2491b37a54b2,BJ-08-NQ,"GOUPIL","G4",VRWGWMZZZN0K01569,,Equipamento,0,0,E063,,"",,
fecdb39c-0279-4ffc-86b5-9334820b2d31,09-TX-64,"Goupil","G4",VRWGWMZZZH0L00424,,Equipamento,0,0,E018,,"",,
ff00578a-b5d9-4697-9eb5-17a103867815,CG-09-AO,"RASCO","LYNX Electric 2000",V39LBA0BBS0WB4070,,Equipamento,0,0,E007,,"",,
97200126-39c4-4e54-8bf7-e31769c63a8f,96-TQ-26,"Goupil","G4",,,Goupil G4,0,0,E020,,"Criado a partir do histórico técnico em 2019-11-11",,
cbb85237-8b87-4717-97cd-7188d1855edb,40-TN-35,"Goupil","G4",,,Goupil G4,0,0,E009,,"Criado a partir do histórico técnico em 2020-03-10",,
9ed9e7b2-8cc0-40c4-8d98-5d02f7219a5c,67-TN-81,"Goupil","G4",VRWGWMZZZH0L00209,,Goupil G4,0,0,E009,,"Criado a partir do histórico técnico em 2020-03-10",,
985d5b88-9de5-4a0d-81ba-e938ffb26c9d,67-TN-83,"Goupil","G4",,,Goupil G4,0,0,E009,,"Criado a partir do histórico técnico em 2020-03-10",,
0088453a-50c6-4c4a-ac99-e7444d0b96e6,44-ZR-24,"Goupil","G4",,,Goupil G4,0,0,E099,,"Criado a partir do histórico técnico em 2020-05-12",,
cd44a7cf-c42b-468a-a655-87ebded5c5f8,44-ZR-25,"Goupil","G4",,,Goupil G4,0,0,E099,,"Criado a partir do histórico técnico em 2020-05-12",,
9658df4c-bcb5-4452-a07e-fb4025da755d,46-ZR-25,"Goupil","G4",,,Goupil G4,0,0,E099,,"Criado a partir do histórico técnico em 2020-05-14",,
0fe8767b-9824-4850-85d5-c7a2a7801355,73-QN-69,"Goupil","G4",,,Goupil G4,0,0,E009,,"Criado a partir do histórico técnico em 2020-05-22",,
2e3f1a57-3da4-421f-bf90-df0594e0d64c,93-TX-37,"Goupil","G4",,,Goupil G4,0,0,E036,,"Criado a partir do histórico técnico em 2020-06-04",,
